entitlement_id,person_id,acct_id,platform,role_id,role_name,is_admin_role,permission_id,resource,action,privilege_level,is_sensitive,granted_at
ENT-000986,ID-0180,acct-okt-ID-0180-a782de,okta,role-okt-005,Help Desk Admin,False,perm-okt-02-00,user-management,read,read,False,2026-04-03T15:04:07.652383
ENT-000987,ID-0180,acct-okt-ID-0180-a782de,okta,role-okt-005,Help Desk Admin,False,perm-okt-03-05,api-tokens,execute,write,False,2026-04-03T15:04:07.652383
ENT-000988,ID-0180,acct-okt-ID-0180-a782de,okta,role-okt-005,Help Desk Admin,False,perm-okt-00-00,sso-apps,read,read,False,2026-04-03T15:04:07.652383
ENT-000989,ID-0180,acct-okt-ID-0180-a782de,okta,role-okt-005,Help Desk Admin,False,perm-okt-00-02,sso-apps,create,write,False,2026-04-03T15:04:07.652383
ENT-000990,ID-0180,acct-okt-ID-0180-a782de,okta,role-okt-005,Help Desk Admin,False,perm-okt-04-03,policies,delete,admin,True,2026-04-03T15:04:07.652383
ENT-000991,ID-0181,acct-okt-ID-0181-178f86,okta,role-okt-005,Help Desk Admin,False,perm-okt-02-00,user-management,read,read,False,2026-01-17T15:04:07.652383
ENT-000992,ID-0181,acct-okt-ID-0181-178f86,okta,role-okt-005,Help Desk Admin,False,perm-okt-03-05,api-tokens,execute,write,False,2026-01-17T15:04:07.652383
ENT-000993,ID-0181,acct-okt-ID-0181-178f86,okta,role-okt-005,Help Desk Admin,False,perm-okt-00-00,sso-apps,read,read,False,2026-01-17T15:04:07.652383
ENT-000994,ID-0181,acct-okt-ID-0181-178f86,okta,role-okt-005,Help Desk Admin,False,perm-okt-00-02,sso-apps,create,write,False,2026-01-17T15:04:07.652383
ENT-000995,ID-0181,acct-okt-ID-0181-178f86,okta,role-okt-005,Help Desk Admin,False,perm-okt-04-03,policies,delete,admin,True,2026-01-17T15:04:07.652383
ENT-000996,ID-0181,acct-sal-ID-0181-dd8248,salesforce,role-sal-003,Read Only,False,perm-sal-01-00,contacts,read,read,False,2025-11-10T15:04:07.652383
ENT-000997,ID-0181,acct-sal-ID-0181-dd8248,salesforce,role-sal-003,Read Only,False,perm-sal-03-00,reports,read,read,False,2025-11-10T15:04:07.652383
ENT-000998,ID-0181,acct-azu-ID-0181-debda6,azure_ad,role-azu-004,Guest,False,perm-azu-03-00,conditional-access,read,read,False,2026-05-02T15:04:07.652383
ENT-000999,ID-0181,acct-azu-ID-0181-debda6,azure_ad,role-azu-004,Guest,False,perm-azu-03-02,conditional-access,create,write,False,2026-05-02T15:04:07.652383
ENT-001000,ID-0181,acct-azu-ID-0181-debda6,azure_ad,role-azu-004,Guest,False,perm-azu-02-00,aad-users,read,read,False,2026-05-02T15:04:07.652383
ENT-001001,ID-0181,acct-azu-ID-0181-debda6,azure_ad,role-azu-004,Guest,False,perm-azu-04-00,app-registrations,read,read,False,2026-05-02T15:04:07.652383
ENT-001002,ID-0182,acct-aws-ID-0182-0b67e6,aws_iam,role-aws-003,ReadOnlyAccess,False,perm-aws-04-04,lambda:*,admin,admin,True,2025-08-23T15:04:07.652383
ENT-001003,ID-0182,acct-ser-ID-0182-e9bdaa,servicenow,role-ser-005,sn_change_read,False,perm-ser-04-04,service-catalog,admin,admin,True,2026-05-17T15:04:07.652383
ENT-001004,ID-0182,acct-ser-ID-0182-e9bdaa,servicenow,role-ser-005,sn_change_read,False,perm-ser-03-00,workflows,read,read,False,2026-05-17T15:04:07.652383
ENT-001005,ID-0182,acct-ser-ID-0182-e9bdaa,servicenow,role-ser-005,sn_change_read,False,perm-ser-02-01,cmdb,write,write,False,2026-05-17T15:04:07.652383
ENT-001006,ID-0182,acct-ser-ID-0182-e9bdaa,servicenow,role-ser-005,sn_change_read,False,perm-ser-01-00,changes,read,read,False,2026-05-17T15:04:07.652383
ENT-001007,ID-0182,acct-ser-ID-0182-e9bdaa,servicenow,role-ser-005,sn_change_read,False,perm-ser-04-05,service-catalog,execute,write,False,2026-05-17T15:04:07.652383
ENT-001008,ID-0183,acct-aws-ID-0183-e6b1ac,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-02-03,iam:*,delete,admin,True,2025-08-20T15:04:07.652383
ENT-001009,ID-0183,acct-aws-ID-0183-e6b1ac,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-02-01,iam:*,write,write,False,2025-08-20T15:04:07.652383
ENT-001010,ID-0183,acct-aws-ID-0183-e6b1ac,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-00-01,s3://prod-data,write,write,False,2025-08-20T15:04:07.652383
ENT-001011,ID-0183,acct-azu-ID-0183-75ec18,azure_ad,role-azu-003,User,False,perm-azu-03-01,conditional-access,write,write,False,2025-07-24T15:04:07.652383
ENT-001012,ID-0183,acct-azu-ID-0183-75ec18,azure_ad,role-azu-003,User,False,perm-azu-00-02,subscriptions,create,write,False,2025-07-24T15:04:07.652383
ENT-001013,ID-0184,acct-okt-ID-0184-b1f977,okta,role-okt-005,Help Desk Admin,False,perm-okt-02-00,user-management,read,read,False,2026-03-30T15:04:07.652383
ENT-001014,ID-0184,acct-okt-ID-0184-b1f977,okta,role-okt-005,Help Desk Admin,False,perm-okt-03-05,api-tokens,execute,write,False,2026-03-30T15:04:07.652383
ENT-001015,ID-0184,acct-okt-ID-0184-b1f977,okta,role-okt-005,Help Desk Admin,False,perm-okt-00-00,sso-apps,read,read,False,2026-03-30T15:04:07.652383
ENT-001016,ID-0184,acct-okt-ID-0184-b1f977,okta,role-okt-005,Help Desk Admin,False,perm-okt-00-02,sso-apps,create,write,False,2026-03-30T15:04:07.652383
ENT-001017,ID-0184,acct-okt-ID-0184-b1f977,okta,role-okt-005,Help Desk Admin,False,perm-okt-04-03,policies,delete,admin,True,2026-03-30T15:04:07.652383
ENT-001018,ID-0184,acct-sal-ID-0184-9a879c,salesforce,role-sal-004,Marketing User,False,perm-sal-03-02,reports,create,write,False,2026-02-08T15:04:07.652383
ENT-001019,ID-0184,acct-sal-ID-0184-9a879c,salesforce,role-sal-004,Marketing User,False,perm-sal-01-01,contacts,write,write,False,2026-02-08T15:04:07.652383
ENT-001020,ID-0184,acct-sal-ID-0184-9a879c,salesforce,role-sal-004,Marketing User,False,perm-sal-02-04,opportunities,admin,admin,True,2026-02-08T15:04:07.652383
ENT-001021,ID-0184,acct-sal-ID-0184-9a879c,salesforce,role-sal-004,Marketing User,False,perm-sal-00-01,accounts,write,write,False,2026-02-08T15:04:07.652383
ENT-001022,ID-0185,acct-azu-ID-0185-dec9ed,azure_ad,role-azu-003,User,False,perm-azu-03-01,conditional-access,write,write,False,2026-04-27T15:04:07.652383
ENT-001023,ID-0185,acct-azu-ID-0185-dec9ed,azure_ad,role-azu-003,User,False,perm-azu-00-02,subscriptions,create,write,False,2026-04-27T15:04:07.652383
ENT-001024,ID-0185,acct-git-ID-0185-f41ce3,github,role-git-002,Member,False,perm-git-02-02,actions,create,write,False,2025-11-04T15:04:07.652383
ENT-001025,ID-0185,acct-git-ID-0185-f41ce3,github,role-git-002,Member,False,perm-git-03-01,packages,write,write,False,2025-11-04T15:04:07.652383
ENT-001026,ID-0185,acct-git-ID-0185-f41ce3,github,role-git-002,Member,False,perm-git-04-01,settings,write,write,False,2025-11-04T15:04:07.652383
ENT-001027,ID-0185,acct-git-ID-0185-f41ce3,github,role-git-002,Member,False,perm-git-03-02,packages,create,write,False,2025-11-04T15:04:07.652383
ENT-001028,ID-0186,acct-okt-ID-0186-420b4a,okta,role-okt-004,App User,False,perm-okt-03-05,api-tokens,execute,write,False,2025-11-09T15:04:07.652383
ENT-001029,ID-0186,acct-aws-ID-0186-a6ff3b,aws_iam,role-aws-003,ReadOnlyAccess,False,perm-aws-04-04,lambda:*,admin,admin,True,2025-07-06T15:04:07.652383
ENT-001030,ID-0186,acct-azu-ID-0186-9702c3,azure_ad,role-azu-004,Guest,False,perm-azu-03-00,conditional-access,read,read,False,2025-12-28T15:04:07.652383
ENT-001031,ID-0186,acct-azu-ID-0186-9702c3,azure_ad,role-azu-004,Guest,False,perm-azu-03-02,conditional-access,create,write,False,2025-12-28T15:04:07.652383
ENT-001032,ID-0186,acct-azu-ID-0186-9702c3,azure_ad,role-azu-004,Guest,False,perm-azu-02-00,aad-users,read,read,False,2025-12-28T15:04:07.652383
ENT-001033,ID-0186,acct-azu-ID-0186-9702c3,azure_ad,role-azu-004,Guest,False,perm-azu-04-00,app-registrations,read,read,False,2025-12-28T15:04:07.652383
ENT-001034,ID-0187,acct-git-ID-0187-e5caed,github,role-git-004,Triage,False,perm-git-00-01,repos:private,write,write,False,2025-07-03T15:04:07.652383
ENT-001035,ID-0188,acct-act-ID-0188-bd7bc6,active_directory,role-act-003,Domain User,False,perm-act-02-01,exchange,write,write,False,2025-10-08T15:04:07.652383
ENT-001036,ID-0188,acct-act-ID-0188-bd7bc6,active_directory,role-act-003,Domain User,False,perm-act-04-01,gpo,write,write,False,2025-10-08T15:04:07.652383
ENT-001037,ID-0188,acct-act-ID-0188-bd7bc6,active_directory,role-act-003,Domain User,False,perm-act-02-00,exchange,read,read,False,2025-10-08T15:04:07.652383
ENT-001038,ID-0188,acct-act-ID-0188-bd7bc6,active_directory,role-act-003,Domain User,False,perm-act-02-03,exchange,delete,admin,True,2025-10-08T15:04:07.652383
ENT-001039,ID-0189,acct-aws-ID-0189-b30e2c,aws_iam,role-aws-006,EC2Viewer,False,perm-aws-04-03,lambda:*,delete,admin,True,2025-07-08T15:04:07.652383
ENT-001040,ID-0189,acct-aws-ID-0189-b30e2c,aws_iam,role-aws-006,EC2Viewer,False,perm-aws-01-00,ec2:*,read,read,False,2025-07-08T15:04:07.652383
ENT-001041,ID-0190,acct-sal-ID-0190-c1b1e4,salesforce,role-sal-005,Chatter User,False,perm-sal-02-04,opportunities,admin,admin,True,2026-03-24T15:04:07.652383
ENT-001042,ID-0190,acct-sal-ID-0190-c1b1e4,salesforce,role-sal-005,Chatter User,False,perm-sal-00-00,accounts,read,read,False,2026-03-24T15:04:07.652383
ENT-001043,ID-0191,acct-azu-ID-0191-696886,azure_ad,role-azu-003,User,False,perm-azu-03-01,conditional-access,write,write,False,2025-12-30T15:04:07.652383
ENT-001044,ID-0191,acct-azu-ID-0191-696886,azure_ad,role-azu-003,User,False,perm-azu-00-02,subscriptions,create,write,False,2025-12-30T15:04:07.652383
ENT-001045,ID-0191,acct-git-ID-0191-5e6c4a,github,role-git-003,Collaborator,False,perm-git-04-02,settings,create,write,False,2026-05-28T15:04:07.652383
ENT-001046,ID-0191,acct-act-ID-0191-a764b6,active_directory,role-act-003,Domain User,False,perm-act-02-01,exchange,write,write,False,2025-06-29T15:04:07.652383
ENT-001047,ID-0191,acct-act-ID-0191-a764b6,active_directory,role-act-003,Domain User,False,perm-act-04-01,gpo,write,write,False,2025-06-29T15:04:07.652383
ENT-001048,ID-0191,acct-act-ID-0191-a764b6,active_directory,role-act-003,Domain User,False,perm-act-02-00,exchange,read,read,False,2025-06-29T15:04:07.652383
ENT-001049,ID-0191,acct-act-ID-0191-a764b6,active_directory,role-act-003,Domain User,False,perm-act-02-03,exchange,delete,admin,True,2025-06-29T15:04:07.652383
ENT-001050,ID-0192,acct-azu-ID-0192-d1e51f,azure_ad,role-azu-005,Application Developer,False,perm-azu-00-03,subscriptions,delete,admin,True,2025-06-24T15:04:07.652383
ENT-001051,ID-0193,acct-azu-ID-0193-118925,azure_ad,role-azu-004,Guest,False,perm-azu-03-00,conditional-access,read,read,False,2025-10-08T15:04:07.652383
ENT-001052,ID-0193,acct-azu-ID-0193-118925,azure_ad,role-azu-004,Guest,False,perm-azu-03-02,conditional-access,create,write,False,2025-10-08T15:04:07.652383
ENT-001053,ID-0193,acct-azu-ID-0193-118925,azure_ad,role-azu-004,Guest,False,perm-azu-02-00,aad-users,read,read,False,2025-10-08T15:04:07.652383
ENT-001054,ID-0193,acct-azu-ID-0193-118925,azure_ad,role-azu-004,Guest,False,perm-azu-04-00,app-registrations,read,read,False,2025-10-08T15:04:07.652383
ENT-001055,ID-0193,acct-ser-ID-0193-d5b919,servicenow,role-ser-003,itil,False,perm-ser-04-00,service-catalog,read,read,False,2026-05-03T15:04:07.652383
ENT-001056,ID-0193,acct-ser-ID-0193-d5b919,servicenow,role-ser-003,itil,False,perm-ser-01-00,changes,read,read,False,2026-05-03T15:04:07.652383
ENT-001057,ID-0193,acct-sal-ID-0193-ebe4c9,salesforce,role-sal-004,Marketing User,False,perm-sal-03-02,reports,create,write,False,2026-04-24T15:04:07.652383
ENT-001058,ID-0193,acct-sal-ID-0193-ebe4c9,salesforce,role-sal-004,Marketing User,False,perm-sal-01-01,contacts,write,write,False,2026-04-24T15:04:07.652383
ENT-001059,ID-0193,acct-sal-ID-0193-ebe4c9,salesforce,role-sal-004,Marketing User,False,perm-sal-02-04,opportunities,admin,admin,True,2026-04-24T15:04:07.652383
ENT-001060,ID-0193,acct-sal-ID-0193-ebe4c9,salesforce,role-sal-004,Marketing User,False,perm-sal-00-01,accounts,write,write,False,2026-04-24T15:04:07.652383
ENT-001061,ID-0194,acct-sal-ID-0194-763afa,salesforce,role-sal-002,Standard User,False,perm-sal-00-02,accounts,create,write,False,2026-04-28T15:04:07.652383
ENT-001062,ID-0195,acct-okt-ID-0195-a867b4,okta,role-okt-003,Everyone,False,perm-okt-03-01,api-tokens,write,write,False,2025-11-18T15:04:07.652383
ENT-001063,ID-0195,acct-okt-ID-0195-a867b4,okta,role-okt-003,Everyone,False,perm-okt-01-00,mfa-config,read,read,False,2025-11-18T15:04:07.652383
ENT-001064,ID-0195,acct-okt-ID-0195-a867b4,okta,role-okt-003,Everyone,False,perm-okt-02-00,user-management,read,read,False,2025-11-18T15:04:07.652383
ENT-001065,ID-0195,acct-okt-ID-0195-a867b4,okta,role-okt-003,Everyone,False,perm-okt-00-02,sso-apps,create,write,False,2025-11-18T15:04:07.652383
ENT-001066,ID-0195,acct-okt-ID-0195-a867b4,okta,role-okt-003,Everyone,False,perm-okt-02-03,user-management,delete,admin,True,2025-11-18T15:04:07.652383
ENT-001067,ID-0196,acct-act-ID-0196-de363d,active_directory,role-act-005,DNS Admins,False,perm-act-02-03,exchange,delete,admin,True,2026-05-24T15:04:07.652383
ENT-001068,ID-0197,acct-azu-ID-0197-0f95e4,azure_ad,role-azu-003,User,False,perm-azu-03-01,conditional-access,write,write,False,2025-12-31T15:04:07.652383
ENT-001069,ID-0197,acct-azu-ID-0197-0f95e4,azure_ad,role-azu-003,User,False,perm-azu-00-02,subscriptions,create,write,False,2025-12-31T15:04:07.652383
ENT-001070,ID-0197,acct-okt-ID-0197-6e8179,okta,role-okt-003,Everyone,False,perm-okt-03-01,api-tokens,write,write,False,2026-03-25T15:04:07.652383
ENT-001071,ID-0197,acct-okt-ID-0197-6e8179,okta,role-okt-003,Everyone,False,perm-okt-01-00,mfa-config,read,read,False,2026-03-25T15:04:07.652383
ENT-001072,ID-0197,acct-okt-ID-0197-6e8179,okta,role-okt-003,Everyone,False,perm-okt-02-00,user-management,read,read,False,2026-03-25T15:04:07.652383
ENT-001073,ID-0197,acct-okt-ID-0197-6e8179,okta,role-okt-003,Everyone,False,perm-okt-00-02,sso-apps,create,write,False,2026-03-25T15:04:07.652383
ENT-001074,ID-0197,acct-okt-ID-0197-6e8179,okta,role-okt-003,Everyone,False,perm-okt-02-03,user-management,delete,admin,True,2026-03-25T15:04:07.652383
ENT-001075,ID-0198,acct-ser-ID-0198-e631c8,servicenow,role-ser-005,sn_change_read,False,perm-ser-04-04,service-catalog,admin,admin,True,2025-11-22T15:04:07.652383
ENT-001076,ID-0198,acct-ser-ID-0198-e631c8,servicenow,role-ser-005,sn_change_read,False,perm-ser-03-00,workflows,read,read,False,2025-11-22T15:04:07.652383
ENT-001077,ID-0198,acct-ser-ID-0198-e631c8,servicenow,role-ser-005,sn_change_read,False,perm-ser-02-01,cmdb,write,write,False,2025-11-22T15:04:07.652383
ENT-001078,ID-0198,acct-ser-ID-0198-e631c8,servicenow,role-ser-005,sn_change_read,False,perm-ser-01-00,changes,read,read,False,2025-11-22T15:04:07.652383
ENT-001079,ID-0198,acct-ser-ID-0198-e631c8,servicenow,role-ser-005,sn_change_read,False,perm-ser-04-05,service-catalog,execute,write,False,2025-11-22T15:04:07.652383
ENT-001080,ID-0199,acct-aws-ID-0199-c2a0ba,aws_iam,role-aws-004,S3ReadOnly,False,perm-aws-04-00,lambda:*,read,read,False,2026-04-05T15:04:07.652383
ENT-001081,ID-0199,acct-aws-ID-0199-c2a0ba,aws_iam,role-aws-004,S3ReadOnly,False,perm-aws-00-00,s3://prod-data,read,read,False,2026-04-05T15:04:07.652383
ENT-001082,ID-0199,acct-aws-ID-0199-c2a0ba,aws_iam,role-aws-004,S3ReadOnly,False,perm-aws-01-01,ec2:*,write,write,False,2026-04-05T15:04:07.652383
ENT-001083,ID-0199,acct-act-ID-0199-867c71,active_directory,role-act-003,Domain User,False,perm-act-02-01,exchange,write,write,False,2025-11-15T15:04:07.652383
ENT-001084,ID-0199,acct-act-ID-0199-867c71,active_directory,role-act-003,Domain User,False,perm-act-04-01,gpo,write,write,False,2025-11-15T15:04:07.652383
ENT-001085,ID-0199,acct-act-ID-0199-867c71,active_directory,role-act-003,Domain User,False,perm-act-02-00,exchange,read,read,False,2025-11-15T15:04:07.652383
ENT-001086,ID-0199,acct-act-ID-0199-867c71,active_directory,role-act-003,Domain User,False,perm-act-02-03,exchange,delete,admin,True,2025-11-15T15:04:07.652383
ENT-001087,ID-0200,acct-azu-ID-0200-f0cb9e,azure_ad,role-azu-003,User,False,perm-azu-03-01,conditional-access,write,write,False,2026-06-12T15:04:07.652383
ENT-001088,ID-0200,acct-azu-ID-0200-f0cb9e,azure_ad,role-azu-003,User,False,perm-azu-00-02,subscriptions,create,write,False,2026-06-12T15:04:07.652383
ENT-001089,ID-0200,acct-act-ID-0200-95e81e,active_directory,role-act-005,DNS Admins,False,perm-act-02-03,exchange,delete,admin,True,2025-10-26T15:04:07.652383
ENT-001090,ID-0201,acct-okt-ID-0201-60e143,okta,role-okt-003,Everyone,False,perm-okt-03-01,api-tokens,write,write,False,2025-08-11T15:04:07.652383
ENT-001091,ID-0201,acct-okt-ID-0201-60e143,okta,role-okt-003,Everyone,False,perm-okt-01-00,mfa-config,read,read,False,2025-08-11T15:04:07.652383
ENT-001092,ID-0201,acct-okt-ID-0201-60e143,okta,role-okt-003,Everyone,False,perm-okt-02-00,user-management,read,read,False,2025-08-11T15:04:07.652383
ENT-001093,ID-0201,acct-okt-ID-0201-60e143,okta,role-okt-003,Everyone,False,perm-okt-00-02,sso-apps,create,write,False,2025-08-11T15:04:07.652383
ENT-001094,ID-0201,acct-okt-ID-0201-60e143,okta,role-okt-003,Everyone,False,perm-okt-02-03,user-management,delete,admin,True,2025-08-11T15:04:07.652383
ENT-001095,ID-0201,acct-sal-ID-0201-7133be,salesforce,role-sal-003,Read Only,False,perm-sal-01-00,contacts,read,read,False,2026-04-25T15:04:07.652383
ENT-001096,ID-0201,acct-sal-ID-0201-7133be,salesforce,role-sal-003,Read Only,False,perm-sal-03-00,reports,read,read,False,2026-04-25T15:04:07.652383
ENT-001097,ID-0201,acct-act-ID-0201-cadd80,active_directory,role-act-004,Remote Desktop Users,False,perm-act-02-00,exchange,read,read,False,2025-06-25T15:04:07.652383
ENT-001098,ID-0202,acct-act-ID-0202-e2e027,active_directory,role-act-005,DNS Admins,False,perm-act-02-03,exchange,delete,admin,True,2025-10-06T15:04:07.652383
ENT-001099,ID-0202,acct-sal-ID-0202-88b2be,salesforce,role-sal-005,Chatter User,False,perm-sal-02-04,opportunities,admin,admin,True,2025-09-24T15:04:07.652383
ENT-001100,ID-0202,acct-sal-ID-0202-88b2be,salesforce,role-sal-005,Chatter User,False,perm-sal-00-00,accounts,read,read,False,2025-09-24T15:04:07.652383
ENT-001101,ID-0202,acct-okt-ID-0202-42b9b5,okta,role-okt-004,App User,False,perm-okt-03-05,api-tokens,execute,write,False,2026-03-16T15:04:07.652383
ENT-001102,ID-0203,acct-aws-ID-0203-450f69,aws_iam,role-aws-003,ReadOnlyAccess,False,perm-aws-04-04,lambda:*,admin,admin,True,2026-04-04T15:04:07.652383
ENT-001103,ID-0204,acct-sal-ID-0204-ebccf5,salesforce,role-sal-005,Chatter User,False,perm-sal-02-04,opportunities,admin,admin,True,2026-06-09T15:04:07.652383
ENT-001104,ID-0204,acct-sal-ID-0204-ebccf5,salesforce,role-sal-005,Chatter User,False,perm-sal-00-00,accounts,read,read,False,2026-06-09T15:04:07.652383
ENT-001105,ID-0204,acct-git-ID-0204-02ea64,github,role-git-004,Triage,False,perm-git-00-01,repos:private,write,write,False,2025-08-21T15:04:07.652383
ENT-001106,ID-0205,acct-ser-ID-0205-f196a9,servicenow,role-ser-003,itil,False,perm-ser-04-00,service-catalog,read,read,False,2025-12-22T15:04:07.652383
ENT-001107,ID-0205,acct-ser-ID-0205-f196a9,servicenow,role-ser-003,itil,False,perm-ser-01-00,changes,read,read,False,2025-12-22T15:04:07.652383
ENT-001108,ID-0206,acct-aws-ID-0206-8fb0ed,aws_iam,role-aws-004,S3ReadOnly,False,perm-aws-04-00,lambda:*,read,read,False,2025-08-30T15:04:07.652383
ENT-001109,ID-0206,acct-aws-ID-0206-8fb0ed,aws_iam,role-aws-004,S3ReadOnly,False,perm-aws-00-00,s3://prod-data,read,read,False,2025-08-30T15:04:07.652383
ENT-001110,ID-0206,acct-aws-ID-0206-8fb0ed,aws_iam,role-aws-004,S3ReadOnly,False,perm-aws-01-01,ec2:*,write,write,False,2025-08-30T15:04:07.652383
ENT-001111,ID-0206,acct-azu-ID-0206-6ea19d,azure_ad,role-azu-004,Guest,False,perm-azu-03-00,conditional-access,read,read,False,2026-01-09T15:04:07.652383
ENT-001112,ID-0206,acct-azu-ID-0206-6ea19d,azure_ad,role-azu-004,Guest,False,perm-azu-03-02,conditional-access,create,write,False,2026-01-09T15:04:07.652383
ENT-001113,ID-0206,acct-azu-ID-0206-6ea19d,azure_ad,role-azu-004,Guest,False,perm-azu-02-00,aad-users,read,read,False,2026-01-09T15:04:07.652383
ENT-001114,ID-0206,acct-azu-ID-0206-6ea19d,azure_ad,role-azu-004,Guest,False,perm-azu-04-00,app-registrations,read,read,False,2026-01-09T15:04:07.652383
ENT-001115,ID-0206,acct-sal-ID-0206-55c9bd,salesforce,role-sal-003,Read Only,False,perm-sal-01-00,contacts,read,read,False,2025-11-25T15:04:07.652383
ENT-001116,ID-0206,acct-sal-ID-0206-55c9bd,salesforce,role-sal-003,Read Only,False,perm-sal-03-00,reports,read,read,False,2025-11-25T15:04:07.652383
ENT-001117,ID-0207,acct-act-ID-0207-181c04,active_directory,role-act-005,DNS Admins,False,perm-act-02-03,exchange,delete,admin,True,2026-04-06T15:04:07.652383
ENT-001118,ID-0208,acct-okt-ID-0208-fa24e2,okta,role-okt-005,Help Desk Admin,False,perm-okt-02-00,user-management,read,read,False,2025-11-04T15:04:07.652383
ENT-001119,ID-0208,acct-okt-ID-0208-fa24e2,okta,role-okt-005,Help Desk Admin,False,perm-okt-03-05,api-tokens,execute,write,False,2025-11-04T15:04:07.652383
